engine_name,setting_label,qps_target,test_duration_sec,total_requests,completed_requests,failed_requests,success_rate,achieved_requests_per_sec,avg_latency_sec,p50_latency_sec,p95_latency_sec,p99_latency_sec,avg_output_tokens,avg_tokens_per_sec
triton_trtllm,default_output,1,60,60,60,0,1.0,1.0050623972348363,0.6938961499681076,0.6895885970443487,0.6934077827259898,0.7941594838909797,63.95,92.30068254993222
triton_trtllm,default_output,2,60,120,120,0,1.0,1.9933604537387772,0.6991726452795167,0.6991564808413386,0.7047781660221517,0.7053518086485565,63.95,91.46745683707117
triton_trtllm,default_output,5,60,300,300,0,1.0,4.958095173436135,0.7276660567584137,0.7278927378356457,0.7330403919331729,0.7346258926019072,63.95,87.88630822412932
triton_trtllm,default_output,10,60,600,600,0,1.0,9.893847232615041,0.7691963105431447,0.7691460438072681,0.7749271026812494,0.7768508441001177,63.95,83.14107048917006
triton_trtllm,default_output,15,60,900,900,0,1.0,14.82969357318998,0.8032506375863321,0.8034006012603641,0.8091934897936881,0.8107349885255098,63.95,79.61703638960597
triton_trtllm,default_output,20,60,1200,1200,0,1.0,19.765729152763104,0.8183420363394543,0.8181987907737494,0.8270646909251809,0.828515852857381,63.95,78.14995879787635
triton_trtllm,default_output,25,60,1500,1500,0,1.0,24.699894380762014,0.8458065538480878,0.8461453560739756,0.8519530957564712,0.8538196595571935,63.95,75.61260584562729
triton_trtllm,default_output,30,60,1800,1800,0,1.0,29.63430847446586,0.8765328620218983,0.8771244576200843,0.8836187556385995,0.8858729648962617,63.95,72.96452254299075
triton_trtllm,default_output,40,60,2400,2400,0,1.0,39.489216142796366,0.9781458397512324,0.9799393769353628,0.9910749517381191,0.9952088558487595,63.95,65.39690647727363
triton_trtllm,default_output,50,60,3000,3000,0,1.0,49.33227458414529,1.0653425263085714,1.0682750344276428,1.0761175034567714,1.0795135679841041,63.95,60.047901791077805
